unique_id,date,tag,sub_type,type,rating,cost,predicted_ctr
135246873562320,2022-12-15,InApp,Games,Native,PG-17,186,19.98
135246873562368,2022-10-30,Banner,Games,non-Native,PG-13,170,13.12
135246873562416,2022-11-09,InApp,Games,Native,PG-13,141,20.17
135246873562464,2022-05-16,Banner,Games,non-Native,PG-13,105,10.6
135246873562512,2022-10-07,Banner,Games,non-Native,PG-13,137,15.4
135246873562560,2022-10-21,InApp,Games,Native,PG-13,148,13.66
135246873562608,2022-07-09,InApp,Games,Native,PG-13,158,16.24
135246873562656,2022-11-17,Banner,Games,non-Native,PG-17,102,17.99
135246873562704,2022-09-16,Banner,Games,non-Native,PG-13,139,12.22
135246873562752,2022-05-31,Banner,Games,non-Native,PG-13,165,20.21
135246873562800,2022-12-27,Banner,Productivity,non-Native,PG-13,156,13.37
135246873562848,2022-09-26,InApp,Games,Native,PG-17,139,15.55
135246873562896,2022-10-25,InApp,Games,Native,PG-17,121,22.28
135246873562944,2022-11-29,InApp,Productivity,Native,PG-17,161,17.81
135246873562992,2022-12-01,InApp,Games,Native,PG-17,252,18.7
135246873563040,2022-12-30,InApp,Games,Native,PG-13,273,15.97
135246873563088,2022-11-15,Banner,Games,non-Native,PG-17,185,21.64
135246873563136,2022-08-20,InApp,Games,Native,PG-17,124,19.5
135246873563184,2022-12-02,Interstitial,Games,non-Native,PG-13,179,15.91
135246873563232,2022-12-09,Banner,Productivity,non-Native,PG-17,107,11.49
135246873563280,2022-11-07,Banner,Games,non-Native,PG-13,148,24.68
135246873563328,2022-10-09,Banner,Games,non-Native,PG-17,148,21.56
135246873563376,2022-08-01,Banner,Games,non-Native,PG-13,131,14.34
135246873563424,2022-08-20,Banner,Games,non-Native,PG-13,133,24.28
135246873563472,2022-07-23,Banner,Games,non-Native,PG-17,103,14.16
135246873563520,2022-03-13,InApp,Games,Native,PG-13,120,11.92
135246873563568,2022-08-07,Banner,Games,non-Native,PG-17,166,18.69
135246873563616,2022-12-10,Banner,Games,non-Native,PG-13,204,18.0
135246873563664,2022-09-09,InApp,Productivity,Native,PG-13,185,15.69
135246873563712,2022-11-03,InApp,Games,Native,PG-17,113,16.78
135246873563760,2022-10-21,InApp,Games,Native,PG-17,200,17.83
135246873563808,2022-11-18,InApp,Productivity,Native,PG-17,258,20.24
135246873563856,2022-06-06,InApp,Games,Native,PG-17,184,22.99
135246873563904,2022-09-13,Banner,Productivity,non-Native,PG-17,140,19.97
135246873563952,2022-10-19,InApp,Games,Native,PG-17,134,16.98
135246873564000,2022-12-30,InApp,Games,Native,PG-13,131,17.67
135246873564048,2022-02-18,Banner,Games,non-Native,PG-17,,
135246873564096,2022-06-18,Banner,Games,non-Native,PG-17,193,18.73
135246873564144,2022-05-29,InApp,Games,Native,PG-13,187,20.78
135246873564192,2022-12-08,InApp,Games,Native,PG-13,238,17.36
135246873564240,2022-07-13,InApp,Games,Native,PG-13,177,17.74
135246873564288,2022-06-09,InApp,Games,Native,PG-13,202,14.36
135246873564336,2022-08-06,Interstitial,Games,non-Native,PG-17,125,20.39
135246873564384,2022-08-31,InApp,Games,Native,PG-17,131,17.66
135246873564432,2022-04-01,InApp,Games,Native,,149,15.46
135246873564480,2022-12-27,Interstitial,Games,non-Native,PG-13,,
135246873564528,2022-12-07,InApp,Productivity,Native,PG-17,163,16.26
135246873564576,2022-08-20,Interstitial,Games,non-Native,PG-17,101,15.55
135246873564624,2022-12-27,Banner,Productivity,non-Native,PG-17,108,23.47
135246873564672,2022-07-23,Banner,Games,non-Native,PG-13,217,16.85
135246873564720,2022-09-05,Banner,Games,non-Native,PG-13,167,16.94
135246873564768,2022-12-17,InApp,Games,Native,,,
135246873564816,2022-10-24,Banner,Games,non-Native,PG-17,174,16.52
135246873564864,2022-06-07,Banner,Productivity,non-Native,PG-13,160,22.73
135246873564912,2022-11-05,Banner,Productivity,non-Native,PG-17,111,18.52
135246873564960,2022-12-25,InApp,Games,Native,,148,23.2
135246873565008,2022-06-09,Banner,Games,non-Native,R,118,16.17
135246873565056,2022-11-30,InApp,Games,Native,PG-17,252,17.98
135246873565104,2022-08-17,Banner,Games,non-Native,PG-13,129,17.77
135246873565152,2022-06-17,Banner,Games,non-Native,PG-13,111,24.22
135246873565200,,InApp,Games,Native,PG-13,155,20.42
135246873565248,2022-10-09,Interstitial,Games,non-Native,PG-13,116,12.7
135246873565296,2022-08-10,InApp,Games,Native,PG-17,131,14.87
135246873565344,2022-12-15,InApp,Productivity,Native,R,129,20.23
135246873565392,2022-09-16,InApp,Games,Native,PG-13,127,15.27
135246873565440,2022-12-17,Interstitial,Games,non-Native,PG-17,162,18.36
135246873565488,2022-11-21,Banner,Productivity,non-Native,R,111,9.67
135246873565536,2022-12-25,Banner,Games,non-Native,PG-13,177,14.91
135246873565584,,Banner,Games,non-Native,PG-13,115,24.6
135246873565632,2022-06-21,Banner,Games,non-Native,PG-13,131,15.37
135246873565680,2022-08-02,InApp,Games,Native,PG-17,152,16.14
135246873565728,2022-09-25,InApp,Productivity,Native,PG-13,,
135246873565776,2022-10-05,Banner,Games,non-Native,PG-17,174,11.96
135246873565824,2022-08-07,InApp,Games,Native,PG-13,115,13.01
135246873565872,2022-07-04,InApp,Games,Native,PG-17,148,14.69
135246873565920,2022-12-31,InApp,Games,Native,PG-17,181,14.5
135246873565968,2023-01-01,Banner,Games,non-Native,PG-13,127,13.86
135246873566016,2022-05-31,Banner,Games,non-Native,PG-13,107,12.49
135246873566064,2022-08-03,Interstitial,Productivity,non-Native,PG-17,138,24.55
135246873566112,2022-09-30,InApp,Games,Native,PG-17,155,12.01
135246873566160,2022-12-14,Banner,Productivity,non-Native,PG-13,156,14.61
135246873566208,2022-12-18,Interstitial,Games,non-Native,PG-17,136,13.55
135246873566256,2022-09-17,InApp,Games,Native,PG-13,110,20.21
135246873566304,2022-11-03,Banner,Games,non-Native,PG-13,174,17.96
135246873566352,2022-06-22,InApp,Productivity,Native,PG-17,190,12.13
135246873566400,2022-11-25,InApp,Games,Native,PG-13,136,16.09
135246873566448,2022-12-26,Banner,Games,non-Native,PG-17,100,15.71
135246873566496,2022-12-14,InApp,Games,Native,PG-13,119,17.18
135246873566544,2022-12-28,InApp,Games,Native,PG-13,,
135246873566592,2022-10-11,Banner,Productivity,non-Native,PG-13,102,21.18
135246873566640,2022-10-10,Banner,Games,non-Native,PG-13,174,20.46
135246873566688,2022-12-17,Banner,Games,non-Native,PG-13,,
135246873566736,2022-11-25,Banner,Games,non-Native,PG-17,127,21.59
135246873566784,2022-12-19,InApp,Games,Native,PG-13,187,24.07
135246873566832,2022-11-10,InApp,Games,Native,PG-13,122,13.48
135246873566880,2022-10-30,InApp,Games,Native,PG-13,131,17.73
135246873566928,2022-12-08,Banner,Productivity,non-Native,,126,18.78
135246873566976,2022-12-30,InApp,Productivity,Native,PG-13,107,21.28
135246873567024,2022-08-27,InApp,Games,Native,PG-17,145,22.71
135246873567072,2022-03-27,InApp,Productivity,Native,PG-13,174,19.66
135246873567120,2022-12-25,InApp,Games,Native,PG-17,153,13.11
135246873567168,2022-10-10,Interstitial,Games,non-Native,PG-13,176,13.97
135246873567216,2022-12-31,InApp,Games,Native,PG-13,127,16.61
135246873567264,2022-06-23,Banner,Games,non-Native,PG-17,173,13.4
135246873567312,2022-11-20,Banner,Games,non-Native,PG-17,,
135246873567360,2022-12-24,InApp,Games,Native,PG-13,116,19.39
135246873567408,2022-11-18,InApp,Games,Native,PG-13,194,19.22
135246873567456,2022-03-13,InApp,Productivity,Native,PG-13,,
135246873567504,2022-07-11,InApp,Games,Native,PG-13,101,15.41
135246873567552,2022-08-22,Banner,Games,non-Native,PG-13,,
135246873567600,2022-08-22,Banner,Games,non-Native,PG-17,188,24.59
135246873567648,2022-06-25,InApp,Games,Native,PG-17,,
135246873567696,2022-11-07,InApp,Productivity,Native,PG-13,125,17.05
135246873567744,,Banner,Games,non-Native,PG-13,,
135246873567792,2022-11-30,Interstitial,Games,non-Native,PG-13,161,12.57
135246873567840,2022-10-10,InApp,Games,Native,R,176,10.87
135246873567888,2022-10-02,InApp,Games,Native,PG-13,141,19.15
135246873567936,2022-11-28,Banner,Games,non-Native,PG-13,198,15.51
135246873567984,2022-09-27,Interstitial,Productivity,non-Native,PG-13,128,20.84
135246873568032,2022-10-14,InApp,Productivity,Native,PG-13,135,18.52
135246873568080,2022-10-06,Banner,Games,non-Native,PG-13,267,16.28
135246873568128,2022-07-10,InApp,Productivity,Native,PG-17,124,18.7
135246873568176,2022-09-29,InApp,Games,Native,PG-17,126,14.92
135246873568224,2022-07-27,Interstitial,Games,non-Native,PG-13,122,15.61
135246873568272,2022-12-15,Banner,Games,non-Native,PG-13,153,13.02
135246873568320,2022-05-26,Banner,Games,non-Native,PG-17,105,19.48
135246873568368,2022-12-04,Banner,Productivity,non-Native,PG-17,122,14.9
135246873568416,2022-05-31,Banner,Productivity,non-Native,PG-13,104,20.51
135246873568464,2022-12-21,Banner,Games,non-Native,PG-17,168,14.0
135246873568512,2022-12-27,InApp,Games,Native,PG-13,123,16.72
135246873568560,2022-04-03,InApp,Games,Native,PG-17,107,17.66
135246873568608,2022-11-06,Banner,Productivity,non-Native,PG-13,200,16.36
135246873568656,2022-12-27,InApp,Games,Native,PG-17,104,11.26
135246873568704,2022-12-09,InApp,Productivity,Native,PG-13,147,9.85
135246873568752,2022-04-12,InApp,Productivity,Native,PG-13,141,20.51
135246873568800,2022-12-27,Banner,Games,non-Native,PG-13,141,19.62
135246873568848,2022-10-16,Banner,Productivity,non-Native,PG-13,133,18.98
135246873568896,2022-04-28,InApp,Productivity,Native,,129,20.78
135246873568944,2022-11-03,Banner,Games,non-Native,PG-17,107,11.69
135246873568992,,Banner,Productivity,non-Native,PG-13,,
135246873569040,2022-12-27,InApp,Games,Native,PG-13,102,23.29
135246873569088,2022-09-17,InApp,Productivity,Native,PG-17,198,14.04
135246873569136,2022-12-01,Banner,Games,non-Native,,122,14.29
135246873569184,2022-04-13,Banner,Games,non-Native,PG-13,184,22.85
135246873569232,2022-06-25,InApp,Games,Native,PG-17,,
135246873569280,2022-10-08,Banner,Productivity,non-Native,PG-17,106,14.69
135246873569328,2022-12-15,InApp,Games,Native,PG-13,,
135246873569376,2022-10-25,Banner,Games,non-Native,PG-17,153,20.27
135246873569424,2022-08-16,Interstitial,Games,non-Native,PG-13,194,15.0
135246873569472,2022-12-15,Banner,Games,non-Native,PG-13,131,11.39
135246873569520,2022-05-11,Banner,Games,non-Native,PG-13,168,24.34
135246873569568,2022-12-12,InApp,Productivity,Native,PG-13,,
135246873569616,2022-12-15,Banner,Games,non-Native,PG-17,105,15.02
135246873569664,2022-03-30,Banner,Games,non-Native,PG-13,169,16.01
135246873569712,2022-10-27,Banner,Games,non-Native,PG-17,184,17.89
135246873569760,2022-09-06,InApp,Games,Native,PG-17,146,15.88
135246873569808,2022-09-23,Banner,Productivity,non-Native,PG-17,137,14.67
135246873569856,2022-08-02,Banner,Games,non-Native,PG-13,108,19.51
135246873569904,2022-10-24,Banner,Games,non-Native,PG-13,174,17.41
135246873569952,2022-08-20,InApp,Games,Native,PG-13,122,20.04
135246873570000,2022-05-09,Banner,Games,non-Native,PG-17,168,14.42
135246873570048,2022-10-22,InApp,Games,Native,PG-13,106,18.32
135246873570096,2022-12-23,InApp,Games,Native,PG-13,186,9.4
135246873570144,2022-10-12,InApp,Games,Native,PG-17,111,14.31
135246873570192,2022-04-22,Interstitial,Productivity,non-Native,PG-17,136,19.98
135246873570240,2022-09-28,InApp,Games,Native,PG-13,131,22.55
135246873570288,2022-09-29,InApp,Games,Native,PG-17,133,11.67
135246873570336,2022-04-20,Banner,Games,non-Native,PG-17,131,21.41
135246873570384,2022-10-17,Banner,Games,non-Native,PG-17,138,13.59
135246873570432,2022-12-18,Banner,Productivity,non-Native,PG-17,,
135246873570480,2022-10-20,Banner,Games,non-Native,PG-13,170,12.04
135246873570528,2022-07-13,Banner,Games,non-Native,PG-13,233,17.74
135246873570576,2022-05-15,Banner,Games,non-Native,PG-17,181,10.06
135246873570624,2022-11-01,Interstitial,Games,non-Native,PG-17,109,19.43
135246873570672,2022-09-23,InApp,Productivity,Native,PG-17,113,14.17
135246873570720,2022-07-25,Banner,Games,non-Native,PG-17,141,12.47
135246873570768,2022-11-06,InApp,Productivity,Native,PG-17,,
135246873570816,2022-11-17,Banner,Games,non-Native,PG-17,152,12.06
135246873570864,2022-12-12,InApp,Productivity,Native,PG-17,124,24.45
135246873570912,2022-08-07,Banner,Games,non-Native,PG-17,102,14.17
135246873570960,,Banner,Games,non-Native,PG-17,193,19.44
135246873571008,2022-10-01,Banner,Productivity,non-Native,PG-13,143,11.06
135246873571056,2022-12-12,Banner,Games,non-Native,PG-17,157,14.23
135246873571104,2022-12-08,Banner,Games,non-Native,PG-17,148,16.99
135246873571152,2022-12-05,Banner,Productivity,non-Native,PG-13,106,12.86
135246873571200,2022-11-24,Banner,Games,non-Native,PG-13,119,15.19
135246873571248,2022-11-08,InApp,Games,Native,PG-13,120,17.38
135246873571296,2022-10-05,Banner,Productivity,non-Native,PG-13,112,9.37
135246873571344,2022-10-31,InApp,Games,Native,PG-17,118,20.0
135246873571392,2022-11-29,InApp,Games,Native,PG-13,105,11.84
135246873571440,2022-03-31,Interstitial,Games,non-Native,PG-13,154,21.01
135246873571488,2022-07-28,InApp,Games,Native,PG-17,157,10.44
135246873571536,2022-11-28,Banner,Productivity,non-Native,PG-13,130,12.56
135246873571584,2022-11-07,InApp,Games,Native,PG-13,139,17.26
135246873571632,2022-11-05,Banner,Games,non-Native,PG-13,216,18.22
135246873571680,2022-11-17,Banner,Games,non-Native,PG-17,214,10.9
135246873571728,2022-07-21,InApp,Games,Native,PG-13,248,20.5
135246873571776,2022-12-25,InApp,Games,Native,PG-13,147,24.69
135246873571824,2022-12-21,InApp,Games,Native,PG-13,188,14.43
135246873571872,2022-12-19,Banner,Games,non-Native,PG-13,118,11.55
135246873571920,2022-05-19,InApp,Games,Native,PG-17,103,21.42
135246873571968,2022-09-13,Banner,Games,non-Native,PG-17,196,17.1
135246873572016,2022-12-31,InApp,Productivity,Native,PG-13,101,13.85
135246873572064,2022-11-11,Banner,Productivity,non-Native,PG-13,108,16.39
135246873572112,2022-11-18,InApp,Games,Native,PG-13,196,23.16
135246873572160,2022-11-17,InApp,Games,Native,PG-13,123,16.78
135246873572208,2022-07-26,InApp,Games,Native,PG-13,134,20.86
135246873572256,2022-07-15,Banner,Games,non-Native,PG-13,148,23.94
135246873572304,2022-08-27,Banner,Productivity,non-Native,PG-17,,
135246873572352,2022-06-28,Banner,Games,non-Native,PG-13,257,18.84
135246873572400,2022-12-21,Banner,Games,non-Native,PG-17,164,21.94
135246873572448,2022-08-24,InApp,Health,Native,PG-13,260,22.66
135246873572496,2022-12-13,Banner,Games,non-Native,PG-13,168,16.98
135246873572544,2022-10-29,InApp,Games,Native,PG-13,111,12.25
135246873572592,2022-11-18,Banner,Games,non-Native,PG-17,165,13.96
135246873572640,2022-10-06,Interstitial,Games,non-Native,PG-13,120,11.88
135246873572688,2022-11-29,InApp,Games,Native,PG-13,109,18.48
135246873572736,2022-11-11,InApp,Games,Native,PG-17,,
135246873572784,2022-12-13,Banner,Productivity,non-Native,,180,15.72
135246873572832,2022-12-28,Banner,Productivity,non-Native,PG-17,218,12.03
135246873572880,2022-11-07,InApp,Games,Native,PG-13,210,20.08
135246873572928,2022-06-25,Banner,Games,non-Native,PG-13,152,17.65
135246873572976,2022-07-28,Banner,Games,non-Native,PG-13,101,18.5
135246873573024,2022-08-24,InApp,Games,Native,PG-13,123,20.31
135246873573072,2022-11-17,InApp,Games,Native,PG-13,148,16.53
135246873573120,2022-11-10,InApp,Games,Native,PG-13,158,20.14
135246873573168,2022-07-03,Banner,Games,non-Native,PG-17,102,13.84
135246873573216,2022-05-16,InApp,Games,Native,PG-13,102,20.14
135246873573264,2022-08-17,InApp,Productivity,Native,PG-13,153,13.05
135246873573312,2022-11-27,InApp,Games,Native,PG-13,,
135246873573360,2022-09-14,InApp,Games,Native,PG-13,122,18.62
135246873573408,2022-05-15,InApp,Games,Native,PG-13,179,24.3
135246873573456,2022-11-13,InApp,Games,Native,PG-13,260,10.53
135246873573504,2022-10-26,InApp,Productivity,Native,PG-13,129,12.9
135246873573552,2022-12-16,Banner,Games,non-Native,PG-13,136,15.98
135246873573600,2022-11-04,Banner,Games,non-Native,PG-17,187,16.43
135246873573648,2022-06-30,InApp,Games,Native,,162,21.0
135246873573696,2022-12-04,InApp,Games,Native,PG-13,101,18.34
135246873573744,2022-02-26,InApp,Productivity,Native,PG-13,182,20.97
135246873573792,2022-12-05,Banner,Games,non-Native,PG-17,123,21.01
135246873573840,2022-12-02,Interstitial,Games,non-Native,,,
135246873573888,2022-08-13,InApp,Games,Native,PG-13,176,22.26
135246873573936,2022-10-10,InApp,Games,Native,PG-13,108,18.2
135246873573984,2022-12-21,Banner,Games,non-Native,PG-17,123,16.1
135246873574032,2022-06-11,Banner,Games,non-Native,PG-17,144,15.28
135246873574080,2022-11-03,Banner,Games,non-Native,PG-13,137,11.96
135246873574128,2022-02-27,Banner,Productivity,non-Native,PG-13,108,15.88
135246873574176,2022-12-12,Interstitial,Games,non-Native,PG-13,264,16.93
135246873574224,2022-07-07,Banner,Games,non-Native,PG-17,123,17.13
135246873574272,2022-08-08,Banner,Games,non-Native,PG-17,145,12.99
135246873574320,2022-12-09,Banner,Games,non-Native,PG-13,110,18.66
135246873574368,2022-04-23,InApp,Games,Native,PG-17,100,20.0
135246873574416,2022-05-21,Banner,Productivity,non-Native,R,199,10.55
135246873574464,2022-08-28,Banner,Games,non-Native,PG-17,113,15.16
135246873574512,2022-08-11,Banner,Productivity,non-Native,PG-17,,
135246873574560,2022-07-24,Interstitial,Games,non-Native,PG-13,104,22.41
135246873574608,2022-11-23,Interstitial,Games,non-Native,PG-17,116,19.56
135246873574656,2022-12-21,Banner,Games,non-Native,PG-13,161,16.41
135246873574704,,Banner,Games,non-Native,PG-17,123,22.77
135246873574752,2022-11-30,InApp,Productivity,Native,PG-13,135,21.28
135246873574800,2022-09-28,Banner,Games,non-Native,PG-17,,
135246873574848,2022-10-04,Banner,Games,non-Native,PG-13,221,13.87
135246873574896,,Banner,Games,non-Native,PG-13,101,20.93
135246873574944,2022-09-24,InApp,Games,Native,PG-17,174,16.38
135246873574992,2022-11-21,Banner,Games,non-Native,PG-13,192,15.9
135246873575040,,Banner,Games,non-Native,PG-13,214,14.49
135246873575088,2022-11-24,InApp,Games,Native,PG-13,,
135246873575136,2022-07-07,InApp,Games,Native,PG-13,109,15.51
135246873575184,2022-12-27,InApp,Productivity,Native,PG-13,118,13.54
135246873575232,2022-08-21,Banner,Games,non-Native,PG-17,236,16.12
135246873575280,2022-12-08,Banner,Games,non-Native,PG-13,124,20.66
135246873575328,2022-08-09,InApp,Health,Native,PG-13,143,9.66
135246873575376,2022-12-20,Banner,Games,non-Native,PG-13,171,15.9
135246874462768,2022-07-02,Interstitial,Productivity,non-Native,PG-13,171,17.78
135246874463056,2022-10-03,InApp,Health,Native,PG-13,120,14.93
135246874463008,2022-04-11,Banner,Productivity,non-Native,PG-13,235,15.59
135246874463152,2022-10-28,Banner,Games,non-Native,,173,18.43
135246874463248,2022-12-01,Interstitial,Games,non-Native,PG-17,192,21.25
135246874463296,2022-12-25,Banner,Productivity,non-Native,PG-13,199,11.52
135246874462240,,Banner,Productivity,non-Native,PG-17,158,14.04
135246874462720,2022-05-23,Banner,Games,non-Native,PG-13,167,24.0
135246874462672,2022-08-31,InApp,Games,Native,PG-13,101,15.35
135246874461232,2022-06-21,Banner,Games,non-Native,PG-13,117,12.26
135246874461904,2022-11-13,InApp,Productivity,Native,PG-13,138,20.12
135246874463344,2022-12-27,InApp,Games,Native,PG-13,125,11.5
135246874461856,2022-07-29,Banner,Productivity,non-Native,PG-13,192,17.09
135246874462336,2022-10-14,Banner,Games,non-Native,PG-13,171,10.66
135246874462048,2022-08-01,InApp,Games,Native,,151,13.27
135246874461952,2022-05-19,InApp,Games,Native,PG-13,145,11.6
135246874460992,2022-05-23,InApp,Games,Native,PG-13,202,22.56
